Version  	 2.0
 Type  	analog
 Azimut 	180
 Exceed 	20
 Alpha  	40
 Quantity of cycles 	1000
 Quantity of strobes 	2001
 Strobe 	10
 Delay  	0
 Time begin 	18:33:54
 Time end   	18:34:44
 Data
637825	633840	
637827	634421	
637182	633868	
638034	636022	
637812	715029	
637519	658431	
632000	1629561	
658985	2584933	
639813	1162006	
640371	775803	
641220	680936	
641484	644384	
639982	650975	
638372	658264	
640059	644176	
637445	642674	
638239	648229	
637778	642220	
637958	640513	
637904	640869	
637580	641623	
638466	640738	
637887	640550	
638299	641226	
637944	641181	
638084	641633	
637945	641128	
637801	642370	
637744	642949	
637625	641453	
637705	647427	
637743	657935	
637919	676162	
638133	702616	
638392	736624	
638804	771006	
638965	797897	
639298	816042	
639310	823114	
639335	816988	
639271	806128	
639202	796488	
639225	792168	
639263	786649	
639365	776811	
639385	770737	
639482	764850	
639499	763036	
639565	757796	
639595	754132	
639466	751019	
639565	747378	
639356	744072	
639374	737408	
639262	734066	
639221	728670	
639219	725689	
639247	722142	
639229	718777	
639197	716394	
639240	715308	
639213	711272	
639185	706935	
639176	707130	
639118	704427	
639058	702538	
639144	700135	
638960	697613	
638993	694240	
639008	692388	
639010	690662	
638979	688249	
639002	685725	
638941	683256	
638956	682343	
638957	680160	
638960	677170	
638890	676251	
638807	676039	
638840	676081	
638791	672100	
638835	672136	
638769	670957	
638745	668526	
638739	669780	
638718	671065	
638700	671059	
638662	669675	
638782	665911	
638691	663450	
638710	662423	
638514	661248	
638513	661936	
638535	659573	
638458	657218	
638428	656694	
638437	657288	
638315	655951	
638367	655205	
638332	653347	
638422	651645	
638399	651530	
638321	653795	
638354	651139	
638292	650761	
638329	650083	
638285	649229	
638230	649518	
638270	649338	
638232	647645	
638242	648308	
638235	647116	
638184	647479	
638174	647491	
638210	645968	
638171	646820	
638233	646896	
638126	645448	
638208	646298	
638201	644999	
638139	644622	
638152	646506	
638148	644212	
638166	644945	
638157	643126	
638094	643123	
638136	642634	
638092	643514	
638078	643607	
638148	642183	
638049	642333	
638110	641158	
638126	641673	
638064	641102	
638018	641349	
638055	640675	
638106	641254	
638077	640320	
638034	640767	
638060	638650	
638074	640014	
638111	638607	
638029	638557	
638021	639110	
638017	638969	
638051	639354	
638008	638451	
637937	638429	
638005	637139	
638010	637952	
638030	638646	
637940	638164	
637964	638300	
638004	638848	
638005	637359	
637986	638500	
637983	638883	
637994	637806	
637991	638203	
638041	638716	
637909	637575	
637929	638132	
637961	637248	
638047	637803	
637909	639259	
637972	637859	
637967	637155	
638023	636858	
638058	637993	
637910	637487	
637973	637896	
637979	636671	
638011	636309	
637922	637437	
637956	636838	
637930	637498	
637952	637129	
637930	637962	
637936	637169	
637916	638169	
638007	636743	
637990	636819	
637932	635619	
637919	636331	
637949	635271	
638015	636659	
637943	635899	
637859	636362	
637974	636035	
637899	636518	
637956	636873	
637961	636949	
637901	636803	
637913	634612	
637934	635715	
638004	635863	
637855	635910	
637924	635419	
637877	634984	
637867	636359	
637893	635555	
637852	635721	
637899	635149	
637884	635001	
637921	635367	
637903	635207	
637941	636168	
637893	636076	
637861	635400	
637912	636128	
637929	634663	
637876	635705	
637821	635586	
637818	634338	
637906	635123	
637896	635696	
637863	635098	
637875	635582	
637876	635288	
637930	635698	
637944	635190	
637830	634199	
637923	635950	
637911	635654	
637954	636212	
637894	633826	
637871	635599	
637851	635928	
637935	634034	
637897	634894	
637926	635100	
637782	635647	
637856	634725	
637816	635343	
637809	634349	
637869	634837	
637873	634916	
637871	635540	
637944	634825	
637855	634341	
637833	634245	
637877	635330	
637816	634728	
637955	635063	
637858	635637	
637933	634731	
637808	634535	
637850	636278	
637868	635038	
637893	635731	
637849	635555	
637832	635440	
637824	634486	
637851	635837	
637921	634624	
637861	635200	
637862	635126	
637863	634329	
637817	634731	
637915	633874	
637873	635165	
637783	634553	
637852	635147	
637875	635284	
637856	635160	
637872	634600	
637827	634427	
637860	634766	
637911	634355	
637814	635157	
637841	634692	
637802	634336	
637867	634784	
637878	634030	
637847	635340	
637778	635287	
637872	634184	
637910	634725	
637859	635407	
637837	634609	
637846	634738	
637867	633634	
637854	634105	
637829	634080	
637849	635146	
637824	634683	
637892	635583	
637851	632571	
637853	634335	
637787	633023	
637796	633158	
637796	633472	
637842	634352	
637874	634592	
637861	634334	
637828	634526	
637823	634634	
637834	634974	
637881	634088	
637798	635225	
637823	636026	
637854	635121	
637871	634327	
637799	634410	
637782	633556	
637820	633512	
637851	634282	
637827	634791	
637855	633270	
637801	635213	
637918	633845	
637834	634198	
637823	633839	
637745	633867	
637849	634035	
637820	633652	
637851	634807	
637834	634772	
637773	634076	
637808	633510	
637845	633114	
637847	634540	
637808	634784	
637801	632926	
637838	634958	
637848	634277	
637796	633047	
637815	634510	
637809	634585	
637828	633732	
637859	634725	
637844	632901	
637867	633517	
637819	634877	
637708	633314	
637812	633647	
637802	633083	
637840	634319	
637789	634366	
