Version  	 2.0
 Type  	analog
 Azimut 	180
 Exceed 	20
 Alpha  	40
 Quantity of cycles 	1000
 Quantity of strobes 	2001
 Strobe 	10
 Delay  	0
 Time begin 	18:13:51
 Time end   	18:14:41
 Data
636768	643462	
636685	644865	
636078	643659	
637148	645090	
636853	722237	
636404	667597	
630674	1696896	
661021	2613478	
639451	1188057	
639445	790202	
640444	700610	
640785	663137	
639106	666999	
637498	676127	
638850	662039	
636687	656610	
637175	662486	
636761	654716	
636889	652393	
636725	652436	
636593	652589	
637358	651018	
636894	649908	
637296	651658	
636935	650566	
637051	650740	
636954	650073	
636712	651063	
636713	651741	
636460	655882	
636733	663597	
636751	678764	
637041	702179	
637292	732930	
637596	769358	
638006	795501	
638221	812442	
638363	822550	
638303	827154	
638353	833964	
638421	835896	
638390	828881	
638345	820087	
638443	809608	
638421	800782	
638475	791678	
638600	781344	
638482	769853	
638524	763052	
638553	762161	
638461	759291	
638422	756202	
638348	751947	
638240	746666	
638145	741357	
638106	735724	
638117	729351	
638019	727350	
638016	721908	
638057	721809	
638092	716998	
638001	713783	
637985	713010	
638023	711244	
637959	708770	
637917	705103	
637869	704394	
637827	701782	
637780	700119	
637806	697292	
637739	693887	
637789	693994	
637790	692325	
637820	688763	
637802	685057	
637797	684287	
637718	684240	
637729	683363	
637624	682277	
637681	680788	
637613	679917	
637675	675601	
637559	676554	
637529	676325	
637583	678577	
637554	678213	
637546	676844	
637677	675151	
637589	673588	
637486	670208	
637550	670402	
637478	669424	
637440	667040	
637371	668029	
637357	666627	
637431	666057	
637244	664463	
637397	663602	
637262	662306	
637421	661926	
637300	660758	
637224	660293	
637222	660174	
637264	658255	
637227	659938	
637227	659274	
637163	657724	
637161	658550	
637225	659063	
637103	657104	
637204	657047	
637160	655087	
637176	654902	
637121	655310	
637150	654784	
637115	654972	
637034	657523	
637059	654519	
637069	654942	
637147	653838	
637078	653973	
637119	654456	
636998	654075	
637119	653022	
637052	652317	
637042	652035	
637056	652640	
636947	653138	
637064	652026	
637065	651230	
637083	651364	
636946	651946	
637002	652685	
636984	652158	
636967	652804	
637065	651160	
637053	650823	
636950	649841	
637047	649601	
636979	651005	
637083	652091	
636942	650406	
636975	650441	
636961	649928	
637050	649790	
636947	649605	
636882	649953	
636985	648975	
636978	649087	
636981	649446	
636925	649165	
636922	648130	
636934	649286	
636982	648683	
636894	649802	
636936	649428	
636888	647334	
637006	649482	
636920	648279	
636879	647821	
636848	647529	
636919	648536	
636910	647490	
636923	647088	
636893	647461	
636872	647225	
636936	648247	
636875	648448	
636943	646758	
636839	647427	
636922	647453	
636891	647017	
636888	647658	
636916	646776	
636866	647299	
636824	647145	
636895	646636	
636934	646859	
636895	646900	
636891	646192	
636870	647500	
636895	646727	
636852	647841	
636828	647272	
636882	647192	
636877	646798	
636919	648482	
636845	647935	
636830	646840	
636865	646912	
636897	647321	
636916	646593	
636835	647018	
636864	646182	
636931	646316	
636928	646310	
636804	645744	
636811	645771	
636808	645450	
636851	645650	
636929	647095	
636873	645986	
636810	646786	
636868	645960	
636811	645294	
636918	645717	
636806	645991	
636835	646327	
636774	646645	
636892	645502	
636900	646150	
636841	645071	
636890	648164	
636816	645366	
636892	646155	
636803	645664	
636852	647272	
636802	645674	
636864	646612	
636888	645536	
636817	645808	
636814	646677	
636840	645713	
636827	645278	
636782	646642	
636856	644842	
636783	645849	
636806	645666	
636882	646356	
636811	645838	
636801	647054	
636784	644581	
636841	645017	
636808	644760	
636779	645810	
636784	645859	
636787	646065	
636835	646845	
636825	646036	
636825	645998	
636779	645775	
636840	645932	
636831	645291	
636813	645776	
636860	646147	
636725	646236	
636820	644419	
636922	645588	
636796	644724	
636800	645146	
636757	645779	
636739	646582	
636799	645691	
636827	646576	
636823	645707	
636856	645120	
636771	645195	
636821	645325	
636790	644731	
636800	646453	
636759	645385	
636842	645854	
636829	645834	
636701	645581	
636818	643983	
636790	645601	
636753	646057	
636730	645075	
636710	644459	
636771	645106	
636825	645439	
636827	646137	
636735	645781	
636806	646013	
636821	645552	
636792	645661	
636820	644899	
636791	645054	
636845	645488	
636807	645905	
636772	645640	
636769	645361	
636818	644718	
636777	645948	
636761	645653	
636757	643753	
636692	645488	
636750	645010	
636838	646014	
636765	644839	
636843	645090	
636763	643763	
636824	644876	
636797	644921	
636798	645314	
636665	645500	
636796	645904	
636890	644092	
636772	645028	
636729	645663	
636673	644345	
636826	644364	
636760	645777	
636814	644783	
636776	644887	
636770	644882	
636757	645613	
636794	644535	
636736	644173	
636779	644978	
636746	644562	
636791	644854	
636717	643960	
636815	644485	
636728	644330	
636744	644790	
636787	644482	
636765	644461	
636788	644818	
636699	644022	
636782	645364	
636762	645517	
636765	643614	
636771	644439	
636738	644797	
636728	644970	
636821	645149	
636791	644849	
636775	645429	
636799	643341	
636783	644468	
636745	644279	
636771	645138	
636654	643891	
636797	644779	
636692	643919	
636771	644043	
636679	644802	
636724	644323	
636728	645498	
636760	644103	
636752	644227	
636717	644486	
636758	645823	
636728	644175	
636838	643955	
636793	646084	
636736	644309	
636791	643708	
636749	644363	
636736	644742	
636799	646027	
636753	645646	
636689	643566	
636802	645025	
636716	644507	
636715	644323	
636767	645071	
636746	644948	
636753	643854	
636694	643896	
636783	645168	
636763	644884	
636749	645125	
636681	644143	
636758	645024	
636819	644871	
636726	643603	
636686	644199	
636763	643935	
636700	643429	
636762	643968	
636717	643864	
636731	644860	
636731	644664	
636725	644188	
636745	644786	
636726	644168	
636671	645161	
636791	644387	
636806	644536	
636719	645501	
636700	645019	
636751	646281	
636730	645669	
636755	644423	
636692	644660	
636732	643832	
636706	643768	
636751	643896	
636700	644281	
636685	643927	
636705	644909	
636796	643627	
636773	643632	
636733	644812	
636659	644846	
636737	644151	
636779	643890	
636768	645659	
636694	643540	
636711	645066	
636739	643768	
636781	645039	
636682	643237	
636686	645103	
