Version  	 2.0
 Type  	analog
 Azimut 	180
 Exceed 	20
 Alpha  	40
 Quantity of cycles 	1000
 Quantity of strobes 	2001
 Strobe 	10
 Delay  	0
 Time begin 	16:52:16
 Time end   	16:53:06
 Data
633528	699163	
633563	699731	
632973	700336	
633690	701496	
633596	777748	
632988	715504	
632810	1431380	
643193	1850335	
635508	891570	
635643	751574	
634949	717249	
634996	709421	
634210	710163	
633733	707837	
633733	707745	
633218	707406	
633505	706679	
633417	704764	
633507	705389	
633441	704136	
633274	703268	
633532	702402	
633553	703187	
633635	701908	
633463	701817	
633480	703727	
633456	702244	
633432	702004	
633403	703072	
633289	705695	
633429	712611	
633456	722490	
633753	736237	
633964	755177	
634225	773725	
634566	795087	
634801	810957	
634980	826401	
635134	835214	
635408	842096	
635496	846485	
635625	844734	
635693	840282	
635747	831599	
635687	819281	
635711	807872	
635688	797718	
635696	793236	
635668	787058	
635626	781304	
635511	774915	
635418	768973	
635311	767947	
635211	765911	
635160	762489	
635108	761999	
635089	759718	
635031	758616	
634933	755670	
634925	753356	
634912	751855	
634898	750134	
634839	748738	
634795	748319	
634690	745502	
634672	745287	
634630	743581	
634561	742961	
634457	739978	
634522	737947	
634368	735195	
634391	731526	
634352	730686	
634285	732738	
634320	732742	
634307	730164	
634268	729096	
634213	727527	
634216	726183	
634094	725786	
634095	724787	
634033	723167	
634057	722958	
634041	722670	
633999	723008	
634028	721756	
634036	720225	
633994	719094	
633958	716379	
633843	716650	
633897	716305	
633967	714873	
633870	714317	
633877	713618	
633878	711540	
633922	712449	
633875	711535	
633866	711159	
633846	711370	
633813	710861	
633923	712511	
633788	711271	
633808	710357	
633793	708847	
633860	709098	
633791	708001	
633782	708776	
633774	708429	
633752	707270	
633750	707876	
633796	707195	
633691	707827	
633728	707628	
633767	706910	
633698	706862	
633808	707677	
633730	706282	
633668	706814	
633717	706058	
633684	706054	
633674	706698	
633665	705944	
633692	705685	
633750	706029	
633643	705064	
633641	703776	
633731	705216	
633611	705078	
633727	703970	
633674	704217	
633671	705700	
633644	705924	
633711	703350	
633737	704541	
633606	704571	
633631	704713	
633705	704688	
633660	703350	
633601	703559	
633638	704020	
633605	703866	
633672	703267	
633622	703356	
633677	703661	
633647	704593	
633610	702592	
633655	703767	
633601	703441	
633588	703065	
633591	701740	
633540	703499	
633581	702081	
633597	702686	
633596	703421	
633651	701951	
633645	701998	
633630	702352	
633609	702501	
633534	702279	
633506	701630	
633582	702065	
633556	701974	
633588	702268	
633568	702282	
633557	701613	
633510	702725	
633684	702319	
633613	701481	
633576	702652	
633577	701345	
633579	702035	
633506	702273	
633569	700844	
633577	702556	
633613	700708	
633511	699855	
633552	701140	
633554	702102	
633587	701852	
633613	701659	
633530	700996	
633514	701468	
633602	700460	
633596	700685	
633522	701098	
633452	700936	
633577	700677	
633622	701990	
633501	701753	
633566	701189	
633514	701195	
633581	700864	
633565	701625	
633584	699381	
633551	701106	
633516	700272	
633575	701012	
633605	700550	
633540	700498	
633509	700139	
633582	702044	
633538	700425	
633595	701648	
633572	700904	
633496	699838	
633514	699712	
633475	698693	
633590	701200	
633506	701017	
633449	702344	
633564	701241	
633511	700705	
633531	701455	
633500	699927	
633497	700876	
633500	700967	
633538	700703	
633599	701095	
633528	699796	
633441	699054	
633607	700263	
633597	701840	
633508	701461	
633542	701558	
633516	699949	
633481	700144	
633504	701020	
633493	699838	
633444	698478	
633409	700695	
633527	699835	
633545	700519	
633567	700872	
633419	700086	
633502	700500	
633515	699606	
633612	700177	
633562	700304	
633439	701218	
633544	699734	
633527	700220	
633557	700526	
633498	699483	
633414	699668	
633546	699038	
633487	700377	
633489	700761	
633561	700405	
633516	699818	
633517	700284	
633575	700703	
633484	700031	
633480	700769	
633535	700199	
633545	701300	
633524	700260	
633469	701122	
633455	699489	
633575	700289	
633530	700011	
633424	700731	
633602	700792	
633485	700045	
633503	699910	
633491	700373	
633471	700098	
633472	700337	
633516	699626	
633428	701402	
633526	700500	
633477	699432	
633498	700518	
633496	700147	
633398	700147	
633521	699672	
633398	699199	
633464	699715	
633515	700447	
633372	699873	
633492	699518	
633518	700213	
633441	700169	
633475	700712	
633497	700116	
633519	700445	
633411	701212	
633537	698453	
633440	700091	
633499	699125	
633470	699857	
633462	699029	
633518	700419	
633464	700170	
633496	699725	
633460	700352	
633449	699639	
633492	699686	
633487	699635	
633428	699290	
633440	700646	
633428	699371	
633529	699328	
633484	699659	
633454	698123	
633500	699997	
633485	698877	
633461	699024	
633444	700455	
633479	699665	
633419	698942	
633581	699723	
633494	699373	
