Version  	 2.0
 Type  	analog
 Azimut 	180
 Exceed 	20
 Alpha  	40
 Quantity of cycles 	1000
 Quantity of strobes 	2001
 Strobe 	10
 Delay  	0
 Time begin 	18:22:47
 Time end   	18:23:37
 Data
637662	638028	
637587	638116	
636932	638610	
638010	639591	
637710	715703	
637337	658352	
633528	1589172	
653668	2419401	
639365	1022927	
639657	740621	
640348	677131	
641174	650282	
639173	655102	
637899	659220	
639293	649958	
637299	648384	
637809	652219	
637654	646122	
637708	644749	
637821	646227	
637437	645604	
638046	644650	
637704	644568	
638066	645684	
637776	644569	
637852	644724	
637723	644077	
637602	644156	
637646	643640	
637535	645608	
637498	648481	
637499	656652	
637725	671846	
637952	694760	
638170	723169	
638370	744762	
638792	764844	
638975	775314	
638995	778911	
638986	784905	
638982	792012	
639031	796310	
639161	801547	
639146	796864	
639218	790717	
639275	782229	
639326	773120	
639323	764471	
639371	757877	
639335	754018	
639315	749611	
639277	744932	
639209	742616	
639189	739577	
639137	734045	
639103	729075	
639073	725754	
639028	723587	
639079	721191	
639064	718977	
639010	716536	
638946	714217	
639000	712358	
638970	710789	
638955	708555	
638898	705495	
638832	703821	
638858	699550	
638789	698494	
638778	695652	
638697	692730	
638747	689704	
638722	688328	
638763	685283	
638755	684632	
638690	683175	
638771	681937	
638672	681785	
638720	678720	
638657	677713	
638638	677390	
638538	677488	
638484	675072	
638604	670804	
638565	671403	
638432	673253	
638464	674586	
638494	675165	
638553	672302	
638455	671249	
638428	668346	
638445	667101	
638385	664843	
638342	663837	
638304	664113	
638314	662559	
638217	662441	
638296	661226	
638248	658271	
638136	658322	
638177	657586	
638217	656868	
638176	655763	
638119	655000	
638143	655441	
638121	655478	
638147	654114	
638100	654131	
638076	653792	
638072	652030	
638042	651355	
638087	651795	
638054	651353	
638003	650363	
638029	650782	
638031	651949	
637995	650661	
638015	651554	
638010	650592	
637926	650539	
638055	649851	
638008	649130	
637937	650441	
637969	648579	
637900	648254	
637973	648008	
637962	648826	
637942	648812	
637929	647719	
637881	647884	
637890	647531	
637880	646339	
637869	646771	
637919	645335	
637903	647267	
637871	646078	
637797	646193	
637911	646010	
637937	644715	
637894	644909	
637871	645331	
637825	644514	
637839	644315	
637866	645018	
637852	645167	
637858	645073	
637815	644663	
637819	644466	
637871	644297	
637825	644756	
637814	643912	
637870	643988	
637841	643006	
637811	643922	
637821	642662	
637899	642965	
637860	643638	
637805	641647	
637791	642895	
637910	643258	
637800	642840	
637825	643028	
637767	642741	
637853	641966	
637862	643021	
637820	642546	
637752	642311	
637717	642348	
637841	641684	
637823	641831	
637804	641839	
637746	642219	
637762	641806	
637742	641807	
637751	642944	
637831	641540	
637741	641609	
637755	641809	
637781	642752	
637730	641948	
637776	642217	
637761	641739	
637757	642756	
637786	640968	
637779	643908	
637719	642307	
637774	641207	
637772	640922	
637722	641115	
637749	641241	
637702	640591	
637797	640407	
637732	640827	
637758	640562	
637807	640435	
637731	640021	
637792	641467	
637683	641866	
637713	641427	
637755	641026	
637721	640734	
637723	640381	
637718	640259	
637744	640835	
637753	640206	
637735	640984	
637715	640406	
637742	640206	
637730	640252	
637668	640197	
637720	640558	
637628	639178	
637795	639902	
637657	640596	
637774	639462	
637731	640280	
637698	641360	
637701	640042	
637712	640080	
637676	640900	
637777	640761	
637674	640821	
637770	640237	
637754	640261	
637764	640286	
637672	639748	
637752	640259	
637750	640874	
637790	640432	
637713	639655	
637738	640932	
637637	641113	
637712	640034	
637761	640359	
637731	640851	
637716	639717	
637749	640779	
637778	639887	
637704	639521	
637671	640463	
637663	639870	
637679	638519	
637703	639975	
637650	638906	
