16.28	-766
16.31	-907
16.33	1652
16.35	615
16.38	232
16.40	-64
16.43	-586
16.45	1140
16.46	540
16.50	1620
16.51	1123
16.53	379
16.56	-1036
16.58	-581
16.61	319
16.63	229
16.65	891
16.68	1591
16.70	1280
16.71	64
16.75	456
16.76	1382
16.80	-1112
16.81	-274
16.83	286
16.86	-856
16.88	736
16.91	-969
16.93	233
16.95	184
16.98	1195
17.0	-589
17.1	599
17.5	225
17.6	1785
17.10	-903
17.11	-401
17.13	-601
17.16	-316
17.18	-509
17.20	-923
17.23	1547
17.25	1258
17.28	-1726
17.30	-825
17.31	-1511
17.35	1315
17.36	-902
17.40	929
17.41	1837
17.43	132
17.46	1151
17.48	-1010
17.50	-1238
17.53	-769
17.55	-167
17.58	-230
17.60	618
17.61	-704
17.65	1718
17.66	1077
17.70	-1537
17.71	-270
17.73	562
17.76	-116
17.78	-722
17.80	-705
17.83	-452
17.85	606
17.88	-43
17.90	1158
17.91	811
17.95	-283
17.96	310
17.98	97
18.1	231
18.3	133
18.6	-630
18.8	-1163
18.10	352
18.13	830
18.15	116
18.18	-338
18.20	1619
18.21	-361
18.25	-489
18.26	-438
18.30	-328
18.31	-338
18.35	98
18.36	-455
18.40	-669
18.41	-838
18.43	141
18.46	-1836
18.48	-1356
18.51	-1198
18.53	-215
18.55	-325
18.58	634
