16.28	91
16.31	85
16.33	-11
16.35	-61
16.38	-46
16.40	-13
16.43	-15
16.45	75
16.46	-37
16.50	31
16.51	49
16.53	80
16.56	-26
16.58	62
16.61	49
16.63	59
16.65	70
16.68	115
16.70	2
16.71	-73
16.75	7
16.76	-7
16.80	65
16.81	-24
16.83	25
16.86	-68
16.88	-23
16.91	-14
16.93	29
16.95	46
16.98	178
17.0	24
17.1	-49
17.5	55
17.6	47
17.10	-10
17.11	-87
17.13	20
17.16	-36
17.18	-47
17.20	-19
17.23	-7
17.25	38
17.28	44
17.30	-48
17.31	54
17.35	107
17.36	-66
17.40	14
17.41	-6
17.43	50
17.46	-2
17.48	-105
17.50	-50
17.53	6
17.55	-89
17.58	-76
17.60	105
17.61	-19
17.65	8
17.66	-14
17.70	98
17.71	-20
17.73	41
17.76	9
17.78	-91
17.80	-117
17.83	42
17.85	21
17.88	-24
17.90	-24
17.91	-70
17.95	-22
17.96	8
17.98	20
18.1	105
18.3	35
18.6	-41
18.8	46
18.10	-41
18.13	-101
18.15	-74
18.18	33
18.20	32
18.21	-15
18.25	-12
18.26	-19
18.30	-39
18.31	64
18.35	-61
18.36	-59
18.40	-64
18.41	40
18.43	36
18.46	-67
18.48	-18
18.51	-7
18.53	-86
18.55	18
18.58	31
