16.28	-940
16.31	-1256
16.33	599
16.35	985
16.38	601
16.40	64
16.43	-1924
16.45	949
16.46	999
16.50	-1186
16.51	406
16.53	665
16.56	497
16.58	-477
16.61	292
16.63	-740
16.65	762
16.68	143
16.70	390
16.71	677
16.75	-826
16.76	712
16.80	678
16.81	588
16.83	-95
16.86	649
16.88	1008
16.91	-88
16.93	-1501
16.95	-398
16.98	-871
17.0	-829
17.1	759
17.5	235
17.6	139
17.10	-182
17.11	456
17.13	-278
17.16	580
17.18	-460
17.20	-425
17.23	-363
17.25	-1248
17.28	1188
17.30	177
17.31	-886
17.35	44
17.36	952
17.40	-937
17.41	-544
17.43	122
17.46	-802
17.48	923
17.50	-126
17.53	1612
17.55	2277
17.58	469
17.60	250
17.61	62
17.65	-175
17.66	677
17.70	170
17.71	628
17.73	-659
17.76	663
17.78	2984
17.80	1070
17.83	-27
17.85	-799
17.88	-92
17.90	-72
17.91	-244
17.95	716
17.96	444
17.98	531
18.1	1112
18.3	-333
18.6	-764
18.8	-93
18.10	-124
18.13	1484
18.15	-867
18.18	-162
18.20	-479
18.21	144
18.25	-248
18.26	1149
18.30	888
18.31	818
18.35	-472
18.36	498
18.40	-524
18.41	296
18.43	163
18.46	1227
18.48	592
18.51	167
18.53	-1277
18.55	-1748
18.58	-510
